n,r,m
12_month_bucket,included_in,majority_of_the_spot_trading_activity
maturities_under_one_month,traded_percentage,close_to_0percent
standardized_transactions,corresponds_to,19percent
standardized_transactions,cannot_be_classified_in,standard_maturity_bucket
non_standard_contract_lengths,include,four_months
short_maturities,up_to,five_months
very_long_maturities,range,three_to_ten_years
MP_dated_trades,is_the_most_common_transaction_type_in,OIS_forward_market
MP_dated_trades,is_a_class_of,OIS_forward_market
IMM_dated_trades,is_the_second_most_traded_type_in,OIS_forward_market
IMM_dated_trades,is_a_class_of,OIS_forward_market
FD_12M24M,is_a_standard_contract_in,OIS_forward_market
FD_12M24M,is_a_class_of,OIS_forward_market
transition_from_EONIA_to_the_STR,successfully_completed_according_to,schedule
smooth_switch,avoided,financial_stability
smooth_switch,avoided,monetary_policy
smooth_switch,switch_between,EONIA
smooth_switch,switch_between,STR
private_sector_efforts,maintain,historical_overnight_rate_EONIA
financial_industry,showed_a_clear_preference_for,unsecured_rate
unsecured_rate,produced_by,central_bank
money_market_trends,in,euro_area
financial_industry_in_Europe,needs_to_take_steps_for_adoption_of,STR
ECB_interest_rates_meeting_date,took_place_on,15_June_2023
rate_increase,reflects,Governing_Council
rate_increase,reflects,inflation_outlook
rate_increase,reflects,monetary_policy_transmission
rate_increase,reflects,underlying_inflation
average_headline_inflation_rate,in,2023
average_headline_inflation_rate,for,euro_area
average_headline_inflation_rate,is,5_point_4percent
indicators_of_underlying_price_pressures,show,tentative_signs_of_softening
indicators_of_underlying_price_pressures,showing,indicators_of_underlying_price_pressures
indicators_of_underlying_price_pressures,appear,strong
projected_inflation_rate_excluding_energy_and_food,for,2023
projected_inflation_rate_excluding_energy_and_food,is,5_point_1percent
economic_growth_projections,adjusted_for,2025
economic_growth_projections,adjusted_for,2023
economic_growth_projections,adjusted_for,2024
economic_growth_rate,in,2023
economic_growth_rate,for,euro_area
economic_growth_rate,is,0_point_9percent
economic_growth_rate,in_2025_is,1_point_6percent
economic_growth_rate,in_2024_is,1_point_5percent
past_rate_increases,are_transmitted_to,financing_conditions
past_rate_increases,have_an_impact_across,the_economy
interest_rate_decisions,will_be_based_on,inflation_outlook
interest_rate_decisions,based_on,inflation_outlook
interest_rate_decisions,based_on,monetary_policy_transmission
interest_rate_decisions,based_on,underlying_inflation
interest_rate_decisions,based_on,economic_and_financial_data
interest_rate_decisions,dependent_on_strength_of,monetary_policy_transmission
financial_market_participants,revised_down_expectations_for,Federal_Reserve_Systems_monetary_policy_tightening
financial_market_participants,revised_down,expectations
global_growth_headwinds,related_to,US_banking_sector_developments
global_growth_headwinds,includes,high_inflation
global_growth_headwinds,includes,tightening_in_financial_conditions
global_growth_headwinds,includes,elevated_geopolitical_uncertainty
global_growth_and_inflation_outlook_for_June_2023,remains_unchanged_compared_with,March_2023_projections
demand_in_China,caused,2023
demand_in_China,contributed_to,global_growth_in_2023
inflation_outlook_for_2024,due_to,labour_markets
inflation_outlook_for_2024,due_to,wage_growth
projected_inflation_for_2023,explained_by,commodity_prices
outlook_for_world_trade_for_2023,revised_down_due_to,fourth_quarter_of_2022
outlook_for_world_trade_for_2023,revised_down_due_to,negative_carry_over_effects
outlook_for_world_trade_for_2023,revised_down_due_to,major_economies
shrinkage,caused_by,private_and_public_consumption
private_and_public_consumption,offset_contributions_of,investment
private_and_public_consumption,offset_contributions_of,Net_trade
different_sectors,part_of,euro_area_economy
different_sectors,condition_in,euro_area_economy
source_of_strength,in,economy
almost_a_million_new_jobs,added_in,the_first_quarter_of_the_year
below,its,pre_pandemic_level
change_in_GDP_growth_projections,reason_in_2024,tighter_financing_conditions
change_in_GDP_growth_projections,reason_in_2023,tighter_financing_conditions
revised_debt_ratio,has_been_revised_up_due_to,less_favorable_interest_rate_growth_differentials
EUs_economic_governance_framework,be_reformed_to_manage,euro_area
inflation_rate_in_May,was,6_point_1percent
inflation_rate_in_May,estimated_by,Eurostat
previous_rate,was,7_point_0percent_in_April
previous_rate,fell_to,inflation_rate_in_May
broad_based_decline_in_inflation_in_May,was,inflation_rate_in_May
food_price_inflation_in_May,was,12_point_5percent
food_price_inflation_in_May,fell_to,12_point_5percent
energy_price_inflation_in_May,became,negative
energy_price_inflation_in_April,compared_to,energy_price_inflation_in_May
inflation_excluding_energy_and_food_May_2023,was,5_point_3percent
inflation_excluding_energy_and_food_May_2023,declined_from,April_2023
goods_inflation_April_2023,was,6_point_2percent
goods_inflation_May_2023,decreased_to,5_point_8percent
services_inflation_several_months_ago,state_change,fell
services_inflation_April_2023,was,5_point_2percent
services_inflation_May_2023,decreased_to,5_point_0percent
tentative_signs_of_softening,context,demand_has_outstripped_supply
some_indicators,remain,elevated
some_indicators,action_needed,need_to_be_monitored_closely
last_quarter_of_2023,is_projected_to_have,3percent
Labour_costs,to_become_dominant_driver_of,HICP_inflation_excluding_energy_and_food
Expanded_profit_margins,notably_higher_in,2022
Expanded_profit_margins,expected_to_act_in,medium_term
Expanded_profit_margins,acts_as_a_buffer_against,Labour_costs
8_point_4percent_in_2022,to,5_point_4percent_in_2023
5_point_4percent_in_2023,to,3_point_0percent_in_2024
3_point_0percent_in_2024,to,2_point_2percent_in_2025
June_2023_projections_for_headline_inflation,revised_compared_to,March_2023_projections
June_2023_projections_for_headline_inflation,revised_up_over,early_2024
significant_upward_revision,due_to,recent_inflation_outcomes
significant_upward_revision,due_to,stronger_unit_labour_costs
significant_upward_revision,more_than_offset_by,tighter_financing_conditions
significant_upward_revision,more_than_offset_by,lower_energy_price_assumptions
downside_risks_to_growth,includes,monetary_policy
downside_risks_to_growth,includes,world_economy
downside_risks_to_growth,includes,financial_market_tensions
downside_risks_to_growth,includes,Russias_unjustified_war_against_Ukraine
downside_risks_to_growth,includes,broader_geopolitical_tensions
broader_geopolitical_tensions,could_fragment,global_trade
stronger_transmission_of_monetary_policy,affects,price_changes
stronger_transmission_of_monetary_policy,leads_to,lower_price_pressures
declining_energy_prices,passes_through_to,goods_and_services
lower_food_price_increases,passes_through_to,goods_and_services
tighter_funding_conditions_for_banks,results_in,credit
business_loans,had_lending_rate,4_point_4percent
annual_growth_of_loans_to_firms,occurred_in,April
annual_growth_of_loans_to_firms,declined_to,4_point_6percent
annual_growth_of_loans_to_firms,negative_since,November_2022
month_on_month_rate,changed_by,marginal_increase
month_on_month_rate,change_for,loans_to_households
decline_in_annual_broad_money_growth,caused_by,Weak_bank_lending
decline_in_annual_broad_money_growth,caused_by,reduction_in_the_Eurosystem_balance_sheet
decline_in_annual_broad_money_growth,occurred_in,April
decline_in_annual_broad_money_growth,declined_to,1_point_9percent
month_on_month_changes_in_broad_money,negative_since,December
last_financial_stability_review,conducted_in,December_2022
outstanding_loans,affected_by,tighter_financing_conditions
downturn_in_real_estate_markets,weigh_on,financial_sector_resilience
ECBs_medium_term_target,is,2percent
all_instruments,within,mandate
US_banking_sector_woes,led_to,global_financial_markets
June_2023_Eurosystem_staff_macroeconomic_projections,indicate,euro_area_general_government_budget_balance
June_2023_Eurosystem_staff_macroeconomic_projections,are_projections_for,annual_real_GDP_growth
March_2023_ECB_staff_exercise,compared_with,June_2023_Eurosystem_staff_macroeconomic_projections
financial_and_credit_conditions,offset,2023
outlook_for_world_trade,outlook_revised_for,2023
acute_financial_stress,triggered_by,banking_sector_stress
banking_sector_stress,located_in,United_States
consequence,resulted_in,short_period
short_period,affected,global_financial_markets
most_asset_classes,recovered_from,losses
financial_stocks,excluded,most_asset_classes
global_growth_rate,comparison_with,March_2023
global_growth_rate,revised_down_due_to,demand_recovery
global_growth_rate,projection_for,this_year
global_growth_rate,projection_for,next_year
global_growth_rate,revision_for,2024
global_growth_rate,slower_growth_projection_due_to,financial_and_credit_conditions
global_growth_rate,revision_in,2023
growth_projection,status_in,2025
negative_compositional_effects,expected_to_weigh_on,global_trade
negative_compositional_effects,impact_dissipates,near_term
tradable_services,supportive_of,global_trade
global_inventory_cycle,supportive_of,global_trade
trade_elasticity,implied_value,projection_horizon
current_trade_elasticity,compare,period_prior_to_the_pandemic
current_trade_elasticity,relation,pandemic_period
revised_down,cause,negative_carry_over_effects
rest_of_the_projection_horizon,reference_projection,March_2023_projections
food_components,driving_down,headline_inflation
Tradable_goods_prices,normalisation_due_to,supply_disruptions
services_component,contribution_to,headline_inflation
competitor_prices,expected_growth_rate,historical_averages
competitor_prices,growth_rate_over,rest_of_the_projection_horizon
strong_domestic_and_foreign_pipeline_pressures,expected_to_dissipate,competitor_prices
oil_demand,in,OECD_countries
oil_demand,for_time_period,first_quarter
oil_demand,was_weaker_than,IEA
banking_sector_developments,added_pressure_on,crude_oil_prices
gas_savings_plan,extended_until,March_2024
gas_consumption,implies_ability_to_reach,90percent_storage_target
gas_consumption,implies_lower_need_for,other_gas_suppliers
gas_consumption,by_percentage,2017_2021_average
90percent_storage_target,before_event,heating_season
household_consumption_growth,in_light_of,current_economic_conditions
household_consumption_growth,thanks_to,resilient_labor_market
household_consumption_growth,expected_performance,positive
A_tightening_of_financial_conditions,contributed_to,non_residential_investment
non_residential_investment,expected_period_of_decline,2023
US_debt_ceiling,passed_by,House_of_Representatives
US_debt_ceiling,pass_date,May_31
US_debt_ceiling,suspended_until,January_2025
non_defence_spending,affected_by_agreement,US_debt_ceiling
defence_spending,unaffected_by_agreement,US_debt_ceiling
mandated_social_security,unaffected_by_agreement,US_debt_ceiling
headline_CPI_inflation_rate,time_period,April
headline_CPI_inflation_rate,rate_in_April,4_point_9percent
core_inflation_rate,rate_during_same_period,5_point_5percent
used_vehicles_and_trucks,contribution_to_goods_inflation,goods_inflation
energy_price_guarantee,embedded_in,Spring_Budget
domestic_inflation,based_on,profit_indicators
domestic_inflation,analyzed_by,unit_profits
public_consumption,contribute_to,euro_area_economy
anticipated_GDP_growth_rate,for,2025
anticipated_GDP_growth_rate,is,1_point_6percent
current_growth_outlooks,revised_compared_with,March_2023_projections
growth_projections_for_2023_and_2024,revised_down_by,0_point_1_percentage_points
projections_for_2025,remain_unrevised_from,March_2023_projections
outlook_for_economic_growth,described_as,highly_uncertain
Eurostat_data,showed_decline_of,euro_area_real_GDP
net_taxes_on_products,decline_due_to,energy_subsidies
euro_areas_economic_output,is_expected_timeframe,second_quarter_of_2023
composite_output_Purchasing_Managers_Index,is_above,first_quarter_outcome
composite_output_Purchasing_Managers_Index,associated_with_entity,euro_area
composite_output_Purchasing_Managers_Index,time_of_report,May
manufacturing_output_index,suggests_trend,euro_areas_economic_output
manufacturing_output_index,time_of_report,May
latest_services_business_activity_index,is_up_from,first_quarter_outcome
latest_services_business_activity_index,time_of_report,May
continued_growth,associated_with_pace,declining_speed
continued_growth,is_expected_in_sector,services_sector
May_2023,follows,April_2023
May_2023,inflation_rate_time_reference,Luxembourg
May_2023,inflation_rate_time_reference,Slovakia
May_2023,inflation_rate_time_reference,Latvia
overall_deceleration,suggests,moderation_in_employment_growth
economic_indicator,contracted_in,first_quarter_of_2023
new_passenger_car_registrations,fell_by,3_point_8percent
new_passenger_car_registrations,monthly_decline,1_point_1percent
household_consumption_of_services,increase_contrast_to,Private_consumption
household_consumption_of_services,benefiting_from,lingering_reopening_effects
Consumer_spending,shows_signs_of,modest_recovery
modest_recovery,according_to,data
European_Commissions_consumer_confidence_indicator,supported_by,general_economic_outlook
European_Commissions_consumer_confidence_indicator,supported_by,households_own_financial_situations
European_Commissions_consumer_confidence_indicator,timeframe,May
European_Commissions_consumer_confidence_indicator,state_in,May
European_Commissions_consumer_confidence_indicator,remained_at,low_level
European_Commissions_consumer_confidence_indicator,recovered_in,April
Commissions_indicator,provides_outlook_that,consumer_services
slight_decline,timeframe,May
slight_decline,timeframe,April
retail_trade_business_activity,remained_below,historical_averages
retail_trade_business_activity,deteriorated_in,May
home_appliances,no_change_in_expected_purchases_according_to,ECBs_Consumer_Expectations_Survey
home_appliances,remain_at_low_level_according_to,ECBs_Consumer_Expectations_Survey
dichotomy_between_the_demand_for_services_and_goods,confirms_dichotomy,dichotomy_between_the_demand_for_services_and_goods
transmission_of_tighter_financing_conditions,likely_to_dampen,consumer_spending
transmission_of_tighter_financing_conditions,likely_to_curb,household_borrowing
transmission_of_tighter_financing_conditions,likely_to_increase,savings
transmission_of_tighter_financing_conditions,transmission_to,real_economy
households_with_an_adjustable_rate_mortgage,increasingly_expect_to_be_late_in,repaying_their_debt
investment_increase,timeframe,first_quarter_of_2023
investment_increase,increase_by,0_point_1percent
investment_figure,be_higher_excluding,volatile_contribution
volatile_contribution,in,Ireland
volatile_contribution,from,intangible_investment
negative_carry_over_effect,for,second_quarter
manufacturing_confidence,declined_in_quarter,second_quarter
new_index_of_corporate_earnings_sentiment,shows_state_of,corporate_profits
corporate_profits,related_to,corporate_investment
corporate_profits,described_as,robust
corporate_profits,should_mitigate,rising_cost_of_borrowing
corporate_profits,should_mitigate,tightening_credit_standards
European_Commissions_biannual_investment_survey,suggests_improvement_compared_to,October_2022_survey
European_Commissions_biannual_investment_survey,released_on_date,27_April_2023
investment_plans_for_2023,implies,positive_growth
service_sectors,characterized_by,longer_term_investment_needs
service_sectors,show_highest_balances,infrastructure
service_sectors,show_highest_balances,telecommunications
longer_term_investment_needs,related_to,energy_transition
longer_term_investment_needs,related_to,digitalization
broad_based_expansion,expansion_in,intangible_investment
broad_based_expansion,expansion_in,machinery_investment
broad_based_expansion,may_occur_this_year,broad_based_expansion
current_backlog,time_period,January
current_backlog,time_period,April
current_backlog,survey_source,European_Commissions_quarterly_survey
current_backlog,remained_close_to,historical_high
Commissions_indicator,time_period,May
Commissions_indicator,time_period,April
Commissions_indicator,indicates_decline,past_three_months_average
supply_side_bottlenecks,includes,material_shortages
supply_side_bottlenecks,includes,longer_delivery_times
supply_side_bottlenecks,change_in_condition,material_shortages
supply_side_bottlenecks,change_in_condition,longer_delivery_times
residential_real_estate_transactions,rate_of_fall,fourth_quarter_of_2022
Sentiment,time_period,January
Sentiment,time_period,April
Sentiment,change_from_January_to_April,Commissions_quarterly_survey
real_income,causes_decline_in,affordability
euro_area_export_volumes,affected_by,energy_supply_shock
euro_area_export_volumes,affected_by,appreciation_of_the_euro
euro_area_export_volumes,performance_in,the_first_quarter_of_the_year
Euro_area_export_volumes_growth,described_as,subdued
Manufacturing_exports,supported_by,easing_supply_bottlenecks
euro_areas_current_account,status_in_period,surplus
Forward_looking_indicators,suggests_about,euro_area_export_volumes
existing_order_books,status_in,key_industries
existing_order_books,should_support,euro_area_export_volumes
new_manufacturing_export_orders,trend,contractionary_territory
Strong_activity,experienced_in,travel_and_transport
Strong_activity,experienced_in,other_tradable_services
other_tradable_services,includes,information_and_communication_technology
downward_revision,cause_of,tighter_financing_conditions
Wage_pressures,important_source_of,inflation
supply_demand_imbalances,in_sectors,some_sectors
underlying_inflation_indicators,showed_signs_of,price_pressures
13_point_5percent,inflation_rate_in,April
energy_cost_shocks,contributes_to_decline_in,NEIG
post_pandemic_rotation_in_demand,contributes_to_decline_in,NEIG
emerging_downward_path,related_to,core_inflation
persistent_domestic_price_pressures,coupled_with,lagged_pass_through
lagged_pass_through,result_of,previous_shocks
previous_shocks,related_to,energy_costs
previous_shocks,related_to,supply_chains
range_of_monitored_indicators,compared_with,historical_standards
range_of_monitored_indicators,narrowed_in,April
range_of_monitored_indicators,signals,heightened_uncertainty
later_stages_of_the_pricing_chain,having_high_rates,April
domestic_producer_price_inflation_for_intermediate_goods,declined_from,March
domestic_producer_price_inflation_for_intermediate_goods,declined_to,April
annual_growth_rate_of_import_prices_for_intermediate_goods,was,April
producer_price_inflation_for_energy,entered_negative_territory_in,April
cumulative_effect_of_past_price_shocks,suggests_fading_of,pipeline_pressures
domestic_producer_price_inflation_for_food_products,was_in,April
equivalent_series_for_import_prices_for_food_products,rate_in,April
Domestic_cost_pressures,due_to,labour_costs
Domestic_cost_pressures,due_to,profits
Domestic_cost_pressures,continued_to_increase_in,first_quarter_of_2023
Unit_profits,used_with,real_GDP
Unit_profits,used_with,mixed_income
Unit_profits,contributed_to,total_growth_rate
Unit_profits,defined_as,gross_operating_surplus_GOS
Unit_profits,contribution_has_been,historical_perspective
Unit_profits,contribution_implies,supply_demand_imbalances
Unit_profits,used_to_analyse_the_role_of,profit_margin
total_growth_rate,of,GDP_deflator
unit_taxes,had_minor_downward_impact_on,year_on_year_growth_rate
Labour_productivity,fell_from,0_point_3percent
Labour_productivity,from_to,first_quarter_of_2023
growth_rate_of_negotiated_wages,in,fourth_quarter_of_2022
growth_rate_of_negotiated_wages,in,first_quarter_of_2023
growth_rate_of_negotiated_wages,increased_by,4_point_3percent
growth_rate_of_negotiated_wages,was,3_point_1percent
Forward_looking_information,suggests,nominal_wage_pressures
recent_wage_agreements,in,euro_area_countries
One_off_payments,prevalent_in,recent_wage_agreements
euro_short_term_rate_STR_forward_curve,peaked_at,3_point_8percent
euro_short_term_rate_STR_forward_curve,by_end_of,review_period
spillovers,related_to,political_uncertainty
spillovers,contained_to,euro_area
political_uncertainty,about,US_debt_ceiling
overnight_index_swap_forward_curve,Price_in_at,beginning_of_March
overnight_index_swap_forward_curve,Before_meeting_in,May
overnight_index_swap_forward_curve,Rise_at,short_end
overnight_index_swap_forward_curve,Has_peak_rate_for,October_2023
overnight_index_swap_forward_curve,Price_in_for,December_2023
overnight_index_swap_forward_curve,Rise_over,review_period
December_2023,Has_peak_rate_of,4percent
October_2023,Has_peak_rate_of,3_point_3percent
second_half_of_March,Lead_to,monetary_policy_expectations
euro_area_core_and_headline_inflation,Influence_expectations_in,end_of_May
mid_June_forward_curve,Compare_with,overnight_index_swap_forward_curve
mid_June_forward_curve,Show,forward_rates
ten_year_GDP_weighted_euro_area_sovereign_bond_yield,stand_at,mid_March
ten_year_GDP_weighted_euro_area_sovereign_bond_yield,rise_end_of_review_period,mid_June
ten_year_GDP_weighted_euro_area_sovereign_bond_yield,fluctuate_in_range,range_of_around_40_basis_points
UK_long_term_risk_free_rates,marked_rise_compared_to,Euro_area_long_term_risk_free_rates
debate_surrounding_the_US_debt_ceiling,driver_of_government_bond_yields,US_counterparts
debate_surrounding_the_US_debt_ceiling,driver_of_government_bond_yields,UK_counterparts
Bank_of_Englands_ongoing_tightening_stance,driver_of_government_bond_yields,US_counterparts
Bank_of_Englands_ongoing_tightening_stance,driver_of_government_bond_yields,UK_counterparts
US_ten_year_government_bond_yields,rise_by_to_reach,3_point_8percent
US_ten_year_government_bond_yields,rise_by_to_reach,20_basis_points
UK_ten_year_government_bond_yields,rise_by_to_reach,4_point_4percent
UK_ten_year_government_bond_yields,rise_by_to_reach,100_basis_points
GDP_weighted_euro_area_average_sovereign_bond_spread,increased_over,OIS_rate
Greek_sovereign_bond_spread,decline_occurred_following,first_round_of_parliamentary_elections
first_round_of_parliamentary_elections,took_place_on,21_May
market_participants_expectations,expectations_of,investment_grade
market_participants_expectations,strengthened_due_to,first_round_of_parliamentary_elections
Greek_bonds,affected_by,market_participants_expectations
gross_issuance,issued_by,non_financial_corporations
gross_issuance,affected_by,banking_sector_turmoil
gross_issuance,comparison_with_regularity,historical_regularities
start_of_year_gross_issuance_for_NFCs_in_2023,compared_with,last_ten_years_average
issuance_behavior,impact_on,corporate_bond_spreads
overnight_to_time_deposits,moved_holdings_to,other_instruments
redistribution,involves,deposit_volumes
savers,reacted_to,deposit_rates
banks_with_less_attractive_remuneration,lost_deposits_from,savers
banks_with_increased_deposit_rates,attracted_deposits_from,savers
Bank_repayments,contributed_to_increase,higher_bank_funding_costs
Bank_repayments,contributed_to_reduction,excess_liquidity
funds_borrowed,borrowed_under,TLTRO_III
recalibration_of_the_TLTRO_III_terms_and_conditions,came_into_effect_on,23_November_2022
4_point_38percent,time,April_2023
4_point_38percent,compared_with,4_point_22percent
4_point_38percent,compared_with,1_point_83percent
4_point_38percent,highest_since,end_of_2008
4_point_22percent,time,March_2023
1_point_83percent,time,June_2022
household_loans_for_house_purchase,time,April_2023
household_loans_for_house_purchase,increased_to,3_point_44percent
household_loans_for_house_purchase,rise_caused_by,flexible_rate_mortgages
household_loans_for_house_purchase,rate_in_June_2022,1_point_97percent
3_point_44percent,from,3_point_37percent
3_point_37percent,time,March_2023
1_point_97percent,time,June_2022
fixed_rate_mortgages,declined_in,April_2023
fixed_rate_mortgages,since_trend_start,December_2021
April_2023_Consumer_Expectations_Survey,suggests_about,mortgage_rates
April_2023_Consumer_Expectations_Survey,reflects_on,housing_loans
cross_country_dispersion,of,bank_lending_rates
cross_country_dispersion,remained_at,April_2023
cross_country_dispersion,level,spread
net_percentage_of_firms_reporting_higher_bank_rates,increased_to,87percent
net_percentage_of_firms_reporting_higher_bank_rates,was,71percent
largest_increase_in_higher_bank_rates,related_to,borrowing_costs
largest_increase_in_higher_bank_rates,reflects,monetary_policy_tightening
other_financing_costs,includes,charges_fees_and_commissions
other_financing_costs,had_previous_percentage_of,49percent
obstacles_to_obtaining_a_bank_loan,had_constant_percentage_of,7percent
net_percentage,was,6percent
net_percentage,down_from,9percent
availability_of_most_sources_of_financing,caused,financing_gaps
net_17percent_decline,between,April_2023
net_17percent_decline,and,September_2023
Bank_lending_to_firms_and_households,moderated_in,April
Bank_lending_to_firms_and_households,moderation_caused_by,higher_interest_rates
Bank_lending_to_firms_and_households,moderation_caused_by,tighter_credit_standards
Bank_lending_to_firms_and_households,moderation_caused_by,lower_loan_demand
deteriorating_housing_market_prospects,caused_by,higher_lending_rates
deteriorating_housing_market_prospects,caused_by,substantial_further_tightening_of_banks_credit_standards
month_to_month,contributed_to,weakening_of_the_overall_growth_rate_of_loans_to_households
net_external_financing_growth,status_in_period,first_quarter_of_2023
net_external_financing_growth,status_in_month,April_2023
loan_flows,comparison_with_previous_years,first_quarter_of_2023
loan_flows,nature_in_period,first_quarter_of_2023
issuance_of_listed_shares,described_as_in_period,first_quarter_of_2023
issuance_of_listed_shares,muted_despite,lower_cost_of_equity
initial_public_offerings,low_activity_in_market,first_quarter_of_2023
multinational_companies,action_taken_with,shares
dividend_payouts,described_as_in_period,first_quarter_of_2023
Overnight_deposits,fell_by,6_point_1percent
Overnight_deposits,dropped_in,March
Overnight_deposits,dropped_by,5_point_1percent
Overnight_deposits,contracted_due_to,reallocation_of_funds
Overnight_deposits,contracted_further_in,April
Overnight_deposits,substitution_reflects,interest_rates_on_overnight_deposits
Overnight_deposits,contraction_since,Economic_and_Monetary_Union
shift_from_overnight_deposits,caused_by,time_deposits
shift_from_overnight_deposits,caused_by,bonds
shift_from_overnight_deposits,caused_by,money_market_fund_shares
interest_rates_on_overnight_deposits,slower_adjustment_to,policy_rate_changes
weakening_of_monetary_dynamics,driven_by,credit_dynamics
weakening_of_monetary_dynamics,driven_by,opportunity_costs_of_holding_money
weakening_of_monetary_dynamics,driven_by,reduction_of_the_Eurosystem_balance_sheet
weakening_of_monetary_dynamics,can_be_explained_by,credit_dynamics
weakening_of_monetary_dynamics,can_be_explained_by,opportunity_costs_of_holding_money
narrow_money_M1,time_reference,April
narrow_money_M1,time_reference,March
narrow_money_M1,contracted_by,5_point_2percent
narrow_money_M1,experienced_a_contraction_of,4_point_2percent
policy_rate_hikes,incentive_for_shift_to,government_securities
policy_rate_hikes,incentive_for_shift_to,time_deposits
policy_rate_hikes,incentive_for_shift_to,bank_bonds
policy_rate_hikes,incentive_for_shift_to,money_market_funds
policy_rate_hikes,incentive_for_shift_from,overnight_deposits
bonds_with_longer_maturities,not_included_in,M3
deficit_ratios,expected_to_remain_above,pre_pandemic_levels
euro_area_deficit_ratio,amount,3_point_2percent_of_GDP
euro_area_deficit_ratio,projected_for,2023
euro_areas_fiscal_policy,change_from,2023
euro_areas_fiscal_policy,expected_to_tighten,2024
euro_areas_fiscal_policy,expected_to_be_neutral_again,2025
Commissions_legislative_proposals,issued_on,26_April_2023
euro_area_budget_deficit_2023,decline_to,GDP_2023
euro_area_budget_deficit_2024,is_projected_percentage_of,GDP_2024
euro_area_budget_deficit_2025,is_projected_percentage_of,GDP_2025
fall_in_the_euro_area_budget_deficit,is_driven_by,cyclically_adjusted_primary_deficit
improvement_in_the_cyclical_component_of_the_budget_deficit,is_extent_of_improvement_in,euro_area_general_government_budget_balance
euro_area_primary_deficit,is_influenced_by,continued_reductions_in_fiscal_support_measures
continued_reductions_in_fiscal_support_measures,implemented_in_response_to,high_inflation
continued_reductions_in_fiscal_support_measures,implemented_in_response_to,energy_shock
fiscal_support_measures_2023,amount_to,euro_area_level_2023
fiscal_support_measures_2024,amount_to_as_percentage_of,GDP_2024
fiscal_support_measures_2025,decline_to_percentage_of,GDP_2025
partial_reversal_of_windfall_revenues,resulting_from,high_inflation
pandemic_stimulus_measures,associated_with,statistical_reclassification
statistical_reclassification,location,Italy
Next_Generation_EU_NGEU_programme,funded,additional_fiscal_support
main_drivers,behind_revisions_of,euro_area_budget_balance
interest_expenditure,part_of,main_drivers
interest_expenditure,projection_for,2023
interest_expenditure,as_a_share_of,GDP
European_Semester_Spring_Package,released_on,24_May_2023
wealthy_households,observed_time_period,past_three_years
estimated_allocation,combined_with,survey_information
household_portfolios,distribution_along,net_wealth_distribution
cumulated_excess_savings,held_in,United_States
cumulated_excess_savings,held_in,euro_area
cumulated_excess_savings,rose_in,fourth_quarter_of_2022
low_wealth_households,has,excess_savings
consumption_impulse,not_compared_with,United_States
illiquid_assets,includes,housing_wealth
illiquid_assets,includes,loan_repayments
illiquid_assets,has_MPC_rate,marginal_propensity_to_consume
loan_repayments,represents_share_in,low_wealth_households
households_decision,is_determined_by,MPC
marginal_propensity_to_consume,same_as,MPC
asset_composition,affects,MPC
first_mechanism_of_general_equilibrium,transforms,savings
high_wealth_high_income_households,have,trickle_up
trickle_up,results_in,MPC
model_implied_impulse_to_consumption,depends_on,calibration
liquid_financial_assets,has_MPC_rate,marginal_propensity_to_consume
next_40percent,part_of,income_distribution
next_40percent,part_of,excess_savings_distribution
Earnings_calls,provide_information_on,corporate_sentiment
earnings_call,includes,investors
earnings_call,includes,publicly_listed_company
earnings_call,includes,analysts
earnings_call,includes,press
earnings_call,discusses,companys_financial_results
earnings_call,frequency,quarter
NL_Analytics,automated,transcripts_of_English_language_earnings_calls
textual_searches,focuses_on,euro_area_firms
textual_searches,extracts,quarterly_sentiment_and_risk_indices
database,updated_for,current_quarter
database,update_frequency,every_two_weeks
textual_analysis,helps_derive,corporate_perceptions
sentiment_index,reflects,earnings_call
sentiment_index,expressed_as,net_terms
net_terms,indicates,good_news
net_terms,indicates,bad_news
risk_index,shows_relation_between,uncertainty
risk_index,shows_relation_between,risk
firm_level_dataset,comprises_of,sentiment_and_risk_indices
firm_level_dataset,generated_through,earnings_call
sentiment_and_risk_indices,averaged_into,structured_quarterly_data
structured_quarterly_data,covers_period_from,first_quarter_of_2002
structured_quarterly_data,covers_period_to,first_quarter_of_2023
earnings_calls,enables_retrieval_of,prevailing_narrative
net_sentiment,showed_strong_recovery_in,2021
net_sentiment,stabilised_in,2022
net_sentiment,rose_further_in,second_quarter_of_2023
growth_rate_of_gross_operating_surplus,in,NFC_sector
growth_rate_of_gross_operating_surplus,decreased_in,second_half_of_2022
NFC_sector,experienced_decreased_growth_due_to,tighter_financing_conditions
NFC_sector,experienced_decreased_growth_due_to,weakening_demand
NFC_sector,no_need_to_catch_up_from_perspective,Chart_A
market_and_survey_earnings_data,suggest,profit_growth
profit_growth,driven_by,easing_supply_bottlenecks
profit_growth,driven_by,post_pandemic_pent_up_demand
profit_growth,driven_by,imperfect_substitutability_of_production_inputs
profit_growth,eased_in,second_half_of_2022
profit_growth,remained_above,historical_averages
profit_growth,driven_since,early_2021
current_euro_area_NFC_gross_operating_surplus,growing_at_rate_above,pre_pandemic_trend
current_euro_area_NFC_gross_operating_surplus,exceeded_level_of,fourth_quarter_of_2019
corporate_investment_sentiment,rose_in,second_quarter_of_2023
net_investment_sentiment,has_timeframe,past_two_decades
